preset,seed,steps,batch_size,parameters,train_count,holdout_count,sequence_length,chance_nll,initial_train_nll,initial_holdout_nll,final_train_nll,final_holdout_nll,final_train_accuracy,final_holdout_accuracy,mean_estimated_madds_per_token,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,first_window_loss,last_window_loss,mechanism_load,role_mechanism_load,condition,workspace_aux_initial_weight,workspace_aux_anneal_steps,first_primary_window_loss,last_primary_window_loss,last_workspace_aux_window_loss,anneal_boundary_primary_window_loss,final_workspace_aux_weight,final_weighted_workspace_aux_window_loss,training_stream_samples,output_logit_bound,initial_train_brier,initial_holdout_brier,final_train_brier,final_holdout_brier,initial_train_ece,initial_holdout_ece,final_train_ece,final_holdout_ece,final_train_max_confidence,final_holdout_max_confidence,final_train_true_class_probability,final_holdout_true_class_probability,read_slot_load,write_slot_load,mean_write_collision_rate,mean_routing_entropy,mean_routing_disagreement_rate,router_initial_temperature,router_final_temperature,router_anneal_steps,final_200_collision_rate,final_200_routing_entropy,final_200_disagreement_rate
kv_fixed_position,6,800,8,88,160,160,8,1.609437912434,0.057551700588,0.047295973045,0.002230042134,0.002247525289,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.028661018605,0.002210458515,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.028661018605,0.002210458515,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.008749652871,0.006655263056,0.000006227299,0.000006327751,0.054927790974,0.045295976976,0.002227550685,0.002244993291,0.997772449315,0.997755006709,0.997772449315,0.997755006709,63;48;49,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,6,800,8,88,160,160,8,1.609437912434,0.057551700588,0.047295973045,0.002230042134,0.002247525289,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.028661018605,0.002210458515,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.028661018605,0.002210458515,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.008749652871,0.006655263056,0.000006227299,0.000006327751,0.054927790974,0.045295976976,0.002227550685,0.002244993291,0.997772449315,0.997755006709,0.997772449315,0.997755006709,63;48;49,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,6,800,8,112,160,160,8,1.609437912434,0.057551700588,0.047295973045,0.002230042134,0.002247525289,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.028661018605,0.002210458515,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.028661018605,0.002210458515,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.008749652871,0.006655263056,0.000006227299,0.000006327751,0.054927790974,0.045295976976,0.002227550685,0.002244993291,0.997772449315,0.997755006709,0.997772449315,0.997755006709,54;48;58,320;320;320,0.000000000000,0.294801279053,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.280725028861,0.000000000000
kv_annealed_router,6,800,8,112,160,160,8,1.609437912434,0.057551700588,0.047295973045,0.002230042134,0.002247525289,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.028661018605,0.002210458515,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.028661018605,0.002210458515,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.008749652871,0.006655263056,0.000006227299,0.000006327751,0.054927790974,0.045295976976,0.002227550685,0.002244993291,0.997772449315,0.997755006709,0.997772449315,0.997755006709,56;47;57,320;320;320,0.000000000000,0.173311513118,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.163282133688,0.000000000000
structural_core_blind,7,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.605513742438,1.633041948726,0.243750000000,0.143750000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.647222585178,1.616732244063,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.647222585178,1.616732244063,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.798218522204,0.809988763973,0.037500000000,0.250000000000,0.016030419829,0.083969580171,0.227719580171,0.227719580171,0.202204058315,0.196318937430,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,7,800,8,88,160,160,8,1.609437912434,0.052805531428,0.053266749340,0.002213376838,0.002265265747,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.027905355575,0.002221307634,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.027905355575,0.002221307634,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.005382958834,0.005474432817,0.000006133830,0.000006426403,0.051180739483,0.051636015427,0.002210922732,0.002262694610,0.997789077268,0.997737305390,0.997789077268,0.997737305390,51;61;48,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,7,800,8,88,160,160,8,1.609437912434,0.052805531428,0.053266749340,0.002213376838,0.002265265747,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.027905355575,0.002221307634,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.027905355575,0.002221307634,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.005382958834,0.005474432817,0.000006133830,0.000006426403,0.051180739483,0.051636015427,0.002210922732,0.002262694610,0.997789077268,0.997737305390,0.997789077268,0.997737305390,51;61;48,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,7,800,8,112,160,160,8,1.609437912434,0.052805531428,0.053266749340,0.002213376838,0.002265265747,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.027905355575,0.002221307634,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.027905355575,0.002221307634,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.005382958834,0.005474432817,0.000006133830,0.000006426403,0.051180739483,0.051636015427,0.002210922732,0.002262694610,0.997789077268,0.997737305390,0.997789077268,0.997737305390,42;62;56,320;320;320,0.000000000000,0.263455889675,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.268807436849,0.000000000000
kv_annealed_router,7,800,8,112,160,160,8,1.609437912434,0.052805531428,0.053266749340,0.002213376838,0.002265265747,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.027905355575,0.002221307634,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.027905355575,0.002221307634,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.005382958834,0.005474432817,0.000006133830,0.000006426403,0.051180739483,0.051636015427,0.002210922732,0.002262694610,0.997789077268,0.997737305390,0.997789077268,0.997737305390,57;58;45,320;320;320,0.000000000000,0.148307101064,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.151027671928,0.000000000000
structural_core_blind,8,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.628806169206,1.645228225412,0.218750000000,0.181250000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.630508365536,1.623283536539,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.630508365536,1.623283536539,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.807110806729,0.813243849831,0.037500000000,0.093750000000,0.016384812468,0.053884812468,0.235134812468,0.235134812468,0.198339233878,0.195272712327,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,8,800,8,88,160,160,8,1.609437912434,0.028381132423,0.030656287449,0.002212794945,0.002220851395,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.012879832980,0.002236274076,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.012879832980,0.002236274076,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.002127932127,0.002421740402,0.000006114813,0.000006158903,0.027792452494,0.029986594513,0.002210346224,0.002218385016,0.997789653776,0.997781614984,0.997789653776,0.997781614984,57;52;51,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,8,800,8,88,160,160,8,1.609437912434,0.028381132423,0.030656287449,0.002212794945,0.002220851395,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.012879832980,0.002236274076,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.012879832980,0.002236274076,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.002127932127,0.002421740402,0.000006114813,0.000006158903,0.027792452494,0.029986594513,0.002210346224,0.002218385016,0.997789653776,0.997781614984,0.997789653776,0.997781614984,57;52;51,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,8,800,8,112,160,160,8,1.609437912434,0.028381132423,0.030656287449,0.002212794945,0.002220851395,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.012879832980,0.002236274076,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.012879832980,0.002236274076,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.002127932127,0.002421740402,0.000006114813,0.000006158903,0.027792452494,0.029986594513,0.002210346224,0.002218385016,0.997789653776,0.997781614984,0.997789653776,0.997781614984,47;58;55,320;320;320,0.000000000000,0.278682270825,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.280613511876,0.000000000000
kv_annealed_router,8,800,8,112,160,160,8,1.609437912434,0.028381132423,0.030656287449,0.002212794945,0.002220851395,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.012879832980,0.002236274076,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.012879832980,0.002236274076,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.002127932127,0.002421740402,0.000006114813,0.000006158903,0.027792452494,0.029986594513,0.002210346224,0.002218385016,0.997789653776,0.997781614984,0.997789653776,0.997781614984,63;39;58,320;320;320,0.000000000000,0.199596613549,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.193310029805,0.000000000000
structural_core_blind,9,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.608701589278,1.681412412766,0.212500000000,0.168750000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.614908721622,1.619585165437,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.614908721622,1.619585165437,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.800547902837,0.825557175619,0.062500000000,0.106250000000,0.044456141322,0.088206141322,0.256956141322,0.256956141322,0.203698100093,0.191193463702,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,9,800,8,88,160,160,8,1.609437912434,0.019058770744,0.017382680378,0.002211465861,0.002239981551,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.012271856099,0.002212403501,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.012271856099,0.002212403501,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000816297064,0.000692297538,0.000006138689,0.000006294328,0.018816617670,0.017179216967,0.002209010804,0.002237465223,0.997790989196,0.997762534777,0.997790989196,0.997762534777,61;50;49,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,9,800,8,88,160,160,8,1.609437912434,0.019058770744,0.017382680378,0.002211465861,0.002239981551,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.012271856099,0.002212403501,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.012271856099,0.002212403501,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000816297064,0.000692297538,0.000006138689,0.000006294328,0.018816617670,0.017179216967,0.002209010804,0.002237465223,0.997790989196,0.997762534777,0.997790989196,0.997762534777,61;50;49,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,9,800,8,112,160,160,8,1.609437912434,0.019058770744,0.017382680378,0.002211465861,0.002239981551,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.012271856099,0.002212403501,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.012271856099,0.002212403501,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000816297064,0.000692297538,0.000006138689,0.000006294328,0.018816617670,0.017179216967,0.002209010804,0.002237465223,0.997790989196,0.997762534777,0.997790989196,0.997762534777,48;46;66,320;320;320,0.000000000000,0.162235590205,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.154356235203,0.000000000000
kv_annealed_router,9,800,8,112,160,160,8,1.609437912434,0.019058770744,0.017382680378,0.002211465861,0.002239981551,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.012271856099,0.002212403501,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.012271856099,0.002212403501,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000816297064,0.000692297538,0.000006138689,0.000006294328,0.018816617670,0.017179216967,0.002209010804,0.002237465223,0.997790989196,0.997762534777,0.997790989196,0.997762534777,54;50;56,320;320;320,0.000000000000,0.020187629144,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.020803959610,0.000000000000
structural_core_blind,10,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.602287134448,1.635567679328,0.237500000000,0.143750000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.610217527348,1.610579060283,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.610217527348,1.610579060283,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.797150987208,0.810345922265,0.050000000000,0.162500000000,0.009873150275,0.083876849725,0.227626849725,0.227626849725,0.202360413616,0.195762946087,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,10,800,8,88,160,160,8,1.609437912434,0.013100516731,0.012677369360,0.002236612760,0.002233409506,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.007751638082,0.002229743401,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.007751638082,0.002229743401,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000312076153,0.000284087248,0.000006307923,0.000006273036,0.012998037501,0.012583612061,0.002234092397,0.002230902894,0.997765907603,0.997769097106,0.997765907603,0.997769097106,62;50;48,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,10,800,8,88,160,160,8,1.609437912434,0.013100516731,0.012677369360,0.002236612760,0.002233409506,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.007751638082,0.002229743401,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.007751638082,0.002229743401,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000312076153,0.000284087248,0.000006307923,0.000006273036,0.012998037501,0.012583612061,0.002234092397,0.002230902894,0.997765907603,0.997769097106,0.997765907603,0.997769097106,62;50;48,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,10,800,8,112,160,160,8,1.609437912434,0.013100516731,0.012677369360,0.002236612760,0.002233409506,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.007751638082,0.002229743401,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.007751638082,0.002229743401,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000312076153,0.000284087248,0.000006307923,0.000006273036,0.012998037501,0.012583612061,0.002234092397,0.002230902894,0.997765907603,0.997769097106,0.997765907603,0.997769097106,60;54;46,320;320;320,0.000000000000,0.231665634782,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.230587105700,0.000000000000
kv_annealed_router,10,800,8,112,160,160,8,1.609437912434,0.013100516731,0.012677369360,0.002236612760,0.002233409506,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.007751638082,0.002229743401,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.007751638082,0.002229743401,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000312076153,0.000284087248,0.000006307923,0.000006273036,0.012998037501,0.012583612061,0.002234092397,0.002230902894,0.997765907603,0.997769097106,0.997765907603,0.997769097106,60;56;44,320;320;320,0.000000000000,0.033449920365,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.039761645783,0.000000000000
structural_core_blind,11,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.626741040193,1.657080942203,0.175000000000,0.168750000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.585525821482,1.582163177138,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.585525821482,1.582163177138,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.808222980731,0.819078509573,0.031250000000,0.137500000000,0.092892647363,0.099142647363,0.267892647363,0.267892647363,0.199289571296,0.193861806875,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,11,800,8,88,160,160,8,1.609437912434,0.028737042656,0.024774444249,0.002304895060,0.002318014339,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.016921168008,0.002182144938,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.016921168008,0.002182144938,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.001565631961,0.001244858417,0.000006774693,0.000006852241,0.028181688862,0.024330884703,0.002302197540,0.002315287155,0.997697802460,0.997684712845,0.997697802460,0.997684712845,45;55;60,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,11,800,8,88,160,160,8,1.609437912434,0.028737042656,0.024774444249,0.002304895060,0.002318014339,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.016921168008,0.002182144938,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.016921168008,0.002182144938,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.001565631961,0.001244858417,0.000006774693,0.000006852241,0.028181688862,0.024330884703,0.002302197540,0.002315287155,0.997697802460,0.997684712845,0.997697802460,0.997684712845,45;55;60,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,11,800,8,112,160,160,8,1.609437912434,0.028737042656,0.024774444249,0.002304895060,0.002318014339,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.016921168008,0.002182144938,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.016921168008,0.002182144938,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.001565631961,0.001244858417,0.000006774693,0.000006852241,0.028181688862,0.024330884703,0.002302197540,0.002315287155,0.997697802460,0.997684712845,0.997697802460,0.997684712845,65;49;46,320;320;320,0.000000000000,0.204888121797,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.208161623784,0.000000000000
kv_annealed_router,11,800,8,112,160,160,8,1.609437912434,0.028737042656,0.024774444249,0.002304895060,0.002318014339,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.016921168008,0.002182144938,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.016921168008,0.002182144938,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.001565631961,0.001244858417,0.000006774693,0.000006852241,0.028181688862,0.024330884703,0.002302197540,0.002315287155,0.997697802460,0.997684712845,0.997697802460,0.997684712845,55;56;49,320;320;320,0.000000000000,0.180730724240,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.164726428566,0.000000000000
structural_core_blind,12,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.604938039604,1.664782373457,0.243750000000,0.143750000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.621545131886,1.604753407150,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.621545131886,1.604753407150,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.798180850740,0.820015818750,0.037500000000,0.106250000000,0.016472967129,0.083527032871,0.227277032871,0.227277032871,0.202965060794,0.192047576789,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,12,800,8,88,160,160,8,1.609437912434,0.074299679445,0.069679232870,0.002209742666,0.002253801744,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.042984367729,0.002212935870,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.042984367729,0.002212935870,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.008445560462,0.007506799533,0.000006112076,0.000006361270,0.071019446694,0.066755440250,0.002207296638,0.002251255666,0.997792703362,0.997748744334,0.997792703362,0.997748744334,56;49;55,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,12,800,8,88,160,160,8,1.609437912434,0.074299679445,0.069679232870,0.002209742666,0.002253801744,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.042984367729,0.002212935870,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.042984367729,0.002212935870,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.008445560462,0.007506799533,0.000006112076,0.000006361270,0.071019446694,0.066755440250,0.002207296638,0.002251255666,0.997792703362,0.997748744334,0.997792703362,0.997748744334,56;49;55,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,12,800,8,112,160,160,8,1.609437912434,0.074299679445,0.069679232870,0.002209742666,0.002253801744,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.042984367729,0.002212935870,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.042984367729,0.002212935870,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.008445560462,0.007506799533,0.000006112076,0.000006361270,0.071019446694,0.066755440250,0.002207296638,0.002251255666,0.997792703362,0.997748744334,0.997792703362,0.997748744334,53;52;55,320;320;320,0.000000000000,0.239475364881,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.226260056592,0.000000000000
