preset,seed,steps,batch_size,parameters,train_count,holdout_count,sequence_length,chance_nll,initial_train_nll,initial_holdout_nll,final_train_nll,final_holdout_nll,final_train_accuracy,final_holdout_accuracy,mean_estimated_madds_per_token,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,first_window_loss,last_window_loss,mechanism_load
core_param_matched,27,400,8,2181,160,48,10,1.609437912434,1.635440904868,1.649642400178,0.056249733168,1.374936978017,0.993750000000,0.604166666667,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.759954654164,0.095266747794,0;0;0;0;0;0
sgw,27,400,8,2182,160,48,10,1.609437912434,1.748879033125,1.720706120706,0.388550853948,1.410312876641,0.856250000000,0.562500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.720316665483,0.271214329577,185;196;101;92;268;118
core_small,28,400,8,327,160,48,10,1.609437912434,1.691179634787,1.644122157258,0.357377118128,1.934168628181,0.893750000000,0.395833333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.660028908637,0.419018920151,0;0;0;0;0;0
core_compute_matched,28,400,8,2232,160,48,10,1.609437912434,1.679954464920,1.674065030089,0.188724467802,1.878188995851,0.937500000000,0.479166666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.643960410678,0.263534051682,0;0;0;0;0;0
core_param_matched,28,400,8,2181,160,48,10,1.609437912434,1.670734534919,1.647060623993,0.093619487528,1.699180065588,0.981250000000,0.604166666667,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.560192923710,0.128923928916,0;0;0;0;0;0
sgw,28,400,8,2182,160,48,10,1.609437912434,1.687385444772,1.634609127607,0.169621657789,1.502732480929,0.962500000000,0.562500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.702684466314,0.291514796278,133;234;88;141;184;180
core_small,29,400,8,327,160,48,10,1.609437912434,1.946026872637,1.848719175064,0.260412442994,1.804563910036,0.912500000000,0.541666666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.844883909057,0.348223226706,0;0;0;0;0;0
core_compute_matched,29,400,8,2232,160,48,10,1.609437912434,1.646695155007,1.694864443366,0.294731555132,2.006173524630,0.925000000000,0.541666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.718936611346,0.405133669020,0;0;0;0;0;0
core_param_matched,29,400,8,2181,160,48,10,1.609437912434,1.672054298769,1.820068769052,0.053184017948,1.669537163955,1.000000000000,0.583333333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.598509396066,0.295413250611,0;0;0;0;0;0
sgw,29,400,8,2182,160,48,10,1.609437912434,2.061636826800,1.937573207340,0.255940023644,1.807919213615,0.937500000000,0.562500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.863638374938,0.316692940957,203;123;156;80;105;293
