preset,seed,steps,batch_size,parameters,train_count,holdout_count,sequence_length,chance_nll,initial_train_nll,initial_holdout_nll,final_train_nll,final_holdout_nll,final_train_accuracy,final_holdout_accuracy,mean_estimated_madds_per_token,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,first_window_loss,last_window_loss,mechanism_load,role_mechanism_load,condition,workspace_aux_initial_weight,workspace_aux_anneal_steps,first_primary_window_loss,last_primary_window_loss,last_workspace_aux_window_loss,anneal_boundary_primary_window_loss,final_workspace_aux_weight,final_weighted_workspace_aux_window_loss,training_stream_samples,output_logit_bound,initial_train_brier,initial_holdout_brier,final_train_brier,final_holdout_brier,initial_train_ece,initial_holdout_ece,final_train_ece,final_holdout_ece,final_train_max_confidence,final_holdout_max_confidence,final_train_true_class_probability,final_holdout_true_class_probability,read_slot_load,write_slot_load,mean_write_collision_rate,mean_routing_entropy,mean_routing_disagreement_rate,router_initial_temperature,router_final_temperature,router_anneal_steps,final_200_collision_rate,final_200_routing_entropy,final_200_disagreement_rate,retention_write_rate,retention_skip_rate,retention_eviction_rate,relevant_eviction_rate,queried_entity_retention_rate,query_read_hit_rate,mean_retained_age,eviction_slot_load,final_300_retention_write_rate,final_300_retention_skip_rate,final_300_retention_eviction_rate,final_300_relevant_eviction_rate,final_300_query_read_hit_rate
kv_reservoir,7,1200,8,120,160,160,15,1.791759469228,2.761741293076,2.174682098670,1.425437572506,1.282371828325,0.550000000000,0.631250000000,72.000000000000,1.000000000000,0.665000000000,1.000000000000,2.843275183241,1.381499692186,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_reservoir,0.000000000000,0,2.843275183241,1.381499692186,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.851282058946,0.697134752509,0.658768401566,0.579349588475,0.400509597662,0.318945731578,0.030406953451,0.048011259902,0.580406953451,0.583238740098,0.357705812928,0.398828469136,51;48;61,574;488;534,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.831250000000,0.168750000000,0.331250000000,0.170833333333,0.531250000000,0.531250000000,2.391666666667,127;84;107,0.827569444444,0.172430555556,0.327569444444,0.162430555556,0.509583333333
kv_hard_retention,7,1200,8,145,160,160,15,1.791759469228,2.781475266889,2.236889402988,1.395668187368,1.276950541573,0.562500000000,0.637500000000,107.000000000000,1.000000000000,0.590000000000,1.000000000000,2.890016113935,1.503859527626,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_hard_retention,0.000000000000,0,2.890016113935,1.503859527626,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.829480668611,0.687580722759,0.648681091171,0.589286950819,0.387438644874,0.313325015453,0.032654214749,0.123353802831,0.560826389268,0.543133266514,0.354358245904,0.376036908017,56;52;52,474;486;456,0.000000000000,0.524709054575,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.521338900252,0.000000000000,0.737500000000,0.262500000000,0.237500000000,0.126041666667,0.506250000000,0.506250000000,2.610416666667,77;83;68,0.745833333333,0.254166666667,0.245833333333,0.126597222222,0.470833333333
kv_annealed_retention,7,1200,8,145,160,160,15,1.791759469228,2.781475266889,2.236889402988,0.010340822378,0.010216270898,1.000000000000,1.000000000000,107.000000000000,1.000000000000,0.526666666667,1.000000000000,2.410310320861,0.010521968870,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000000000000,0,2.410310320861,0.010521968870,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.829480668611,0.687580722759,0.000128006654,0.000124997263,0.387438644874,0.313325015453,0.010287396380,0.010164135013,0.989712603620,0.989835864987,0.989712603620,0.989835864987,51;53;56,420;436;408,0.000000000000,0.442757334887,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.455227497800,0.000000000000,0.658333333333,0.341666666667,0.158333333333,0.000000000000,1.000000000000,1.000000000000,2.545833333333,50;58;44,0.667847222222,0.332152777778,0.167847222222,0.000000000000,1.000000000000
kv_full_capacity,8,1200,8,120,160,160,15,1.791759469228,0.203743138993,0.173287989575,0.003753295275,0.003742334902,1.000000000000,1.000000000000,96.000000000000,1.000000000000,0.800000000000,1.000000000000,0.121250846773,0.003728395550,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_full_capacity,0.000000000000,0,0.121250846773,0.003728395550,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.072012483493,0.055420351930,0.000016916619,0.000016832052,0.174147534935,0.150542514817,0.003746238774,0.003735314541,0.996253761226,0.996264685459,0.996253761226,0.996264685459,23;29;25;30;22;31,320;320;320;320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.500000000000,0;0;0;0;0;0,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000
kv_oracle_retention,8,1200,8,120,160,160,15,1.791759469228,0.203743138993,0.173287989575,0.003753295275,0.003742334902,1.000000000000,1.000000000000,72.000000000000,1.000000000000,0.400000000000,1.000000000000,0.121250846773,0.003728395550,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_oracle_retention,0.000000000000,0,0.121250846773,0.003728395550,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.072012483493,0.055420351930,0.000016916619,0.000016832052,0.174147534935,0.150542514817,0.003746238774,0.003735314541,0.996253761226,0.996264685459,0.996253761226,0.996264685459,47;51;62,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.510416666667,0;0;0,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000
kv_fifo_eviction,8,1200,8,120,160,160,15,1.791759469228,2.149913168603,2.323912266134,1.399147569239,1.399639993818,0.568750000000,0.575000000000,72.000000000000,1.000000000000,0.800000000000,1.000000000000,2.083805151272,1.329153662004,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_fifo_eviction,0.000000000000,0,2.083805151272,1.329153662004,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.740828694787,0.732727029557,0.646890842955,0.647066115666,0.253305079911,0.251184174184,0.078518393882,0.087910989964,0.579678599009,0.580322910562,0.364567074218,0.364781035348,58;50;52,640;640;640,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.252083333333,0.518750000000,0.518750000000,1.000000000000,160;160;160,1.000000000000,0.000000000000,0.500000000000,0.252152777778,0.495833333333
kv_reservoir,8,1200,8,120,160,160,15,1.791759469228,1.861279232545,2.322546891834,1.280890646012,1.441551153868,0.631250000000,0.562500000000,72.000000000000,1.000000000000,0.621666666667,1.000000000000,2.074745424611,1.265029856084,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_reservoir,0.000000000000,0,2.074745424611,1.265029856084,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.640225937731,0.736739747861,0.580573987618,0.660801830596,0.183973718358,0.255002655796,0.035515228644,0.062663563472,0.595734771356,0.587814173006,0.405145897306,0.360970703026,39;56;65,482;484;526,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.777083333333,0.222916666667,0.277083333333,0.144791666667,0.475000000000,0.475000000000,2.660416666667,81;82;103,0.779097222222,0.220902777778,0.279097222222,0.136944444444,0.525000000000
kv_hard_retention,8,1200,8,145,160,160,15,1.791759469228,2.127089382970,2.439429887285,1.402134063274,1.371690740460,0.568750000000,0.575000000000,107.000000000000,1.000000000000,0.574166666667,1.000000000000,1.733286697783,1.369175431046,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_hard_retention,0.000000000000,0,1.733286697783,1.369175431046,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.736573012954,0.776432091728,0.645622185763,0.634025538217,0.263310389364,0.248149499042,0.036948482362,0.015255649571,0.594687432891,0.590255649571,0.372087000807,0.375935619751,53;56;51,470;464;444,0.000000000000,0.569931515448,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.577469221045,0.000000000000,0.717708333333,0.282291666667,0.217708333333,0.097916666667,0.506250000000,0.506250000000,2.670833333333,75;72;62,0.741944444444,0.258055555556,0.241944444444,0.110277777778,0.520416666667
kv_annealed_retention,8,1200,8,145,160,160,15,1.791759469228,2.127089382970,2.439429887285,0.005222730649,0.005206580445,1.000000000000,1.000000000000,107.000000000000,1.000000000000,0.485833333333,1.000000000000,1.662494665800,0.005248248397,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000000000000,0,1.662494665800,0.005248248397,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.736573012954,0.776432091728,0.000032670027,0.000032471844,0.263310389364,0.248149499042,0.005209106075,0.005193040622,0.994790893925,0.994806959378,0.994790893925,0.994806959378,44;50;66,380;392;394,0.000000000000,0.541373605809,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.548265401160,0.000000000000,0.607291666667,0.392708333333,0.107291666667,0.000000000000,1.000000000000,1.000000000000,2.510416666667,30;36;37,0.604513888889,0.395486111111,0.104513888889,0.000000000000,1.000000000000
kv_full_capacity,9,1200,8,120,160,160,15,1.791759469228,0.027422226304,0.032766229298,0.003734646436,0.003786239636,1.000000000000,1.000000000000,96.000000000000,1.000000000000,0.800000000000,1.000000000000,0.016502833587,0.003735034907,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_full_capacity,0.000000000000,0,0.016502833587,0.003735034907,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.001439757401,0.001953188217,0.000016717254,0.000017174067,0.026954932413,0.032138422529,0.003727667511,0.003779070358,0.996272332489,0.996220929642,0.996272332489,0.996220929642,23;23;32;22;26;34,320;320;320;320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.500000000000,0;0;0;0;0;0,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000
kv_oracle_retention,9,1200,8,120,160,160,15,1.791759469228,0.027422226304,0.032766229298,0.003734646436,0.003786239636,1.000000000000,1.000000000000,72.000000000000,1.000000000000,0.400000000000,1.000000000000,0.016502833587,0.003735034907,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_oracle_retention,0.000000000000,0,0.016502833587,0.003735034907,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.001439757401,0.001953188217,0.000016717254,0.000017174067,0.026954932413,0.032138422529,0.003727667511,0.003779070358,0.996272332489,0.996220929642,0.996272332489,0.996220929642,49;51;60,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.404166666667,0;0;0,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000
kv_fifo_eviction,9,1200,8,120,160,160,15,1.791759469228,2.638711669349,2.697313423220,1.288282433939,1.342542803479,0.618750000000,0.612500000000,72.000000000000,1.000000000000,0.800000000000,1.000000000000,2.908159944341,1.463144249837,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_fifo_eviction,0.000000000000,0,2.908159944341,1.463144249837,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.740080063014,0.751428512047,0.593655490758,0.604227610112,0.354182837047,0.357879185033,0.052527081365,0.045515377275,0.566222918635,0.566984622725,0.384152393648,0.379193950223,51;48;61,640;640;640,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.244791666667,0.512500000000,0.512500000000,1.000000000000,160;160;160,1.000000000000,0.000000000000,0.500000000000,0.247708333333,0.494166666667
kv_reservoir,9,1200,8,120,160,160,15,1.791759469228,2.848965344961,2.457239599356,1.389049460328,1.297396925960,0.581250000000,0.618750000000,72.000000000000,1.000000000000,0.609166666667,1.000000000000,2.901757329817,1.412396672155,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_reservoir,0.000000000000,0,2.901757329817,1.412396672155,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.809938634300,0.737313765413,0.634892198463,0.593994024988,0.390856135391,0.349540803922,0.042694740744,0.105978382343,0.596498206691,0.596202403872,0.378315294582,0.398449063123,56;45;59,502;446;514,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.761458333333,0.238541666667,0.261458333333,0.134375000000,0.518750000000,0.518750000000,2.714583333333,91;63;97,0.789791666667,0.210208333333,0.289791666667,0.147847222222,0.532500000000
kv_hard_retention,9,1200,8,145,160,160,15,1.791759469228,2.578151322709,2.561879850673,1.284082921932,1.401204358088,0.612500000000,0.581250000000,107.000000000000,1.000000000000,0.645000000000,1.000000000000,2.640880205100,1.420872369374,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_hard_retention,0.000000000000,0,2.640880205100,1.420872369374,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.749735867712,0.809575312956,0.591191074981,0.635074532405,0.359723778427,0.389048978206,0.010209480448,0.053887841247,0.622342854130,0.623876922696,0.413550345388,0.392297081146,54;41;65,528;508;512,0.000000000000,0.533588993925,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.526483054554,0.000000000000,0.806250000000,0.193750000000,0.306250000000,0.141666666667,0.443750000000,0.443750000000,2.391666666667,104;94;96,0.798472222222,0.201527777778,0.298472222222,0.136319444444,0.529583333333
kv_annealed_retention,9,1200,8,145,160,160,15,1.791759469228,2.578151322709,2.561879850673,0.010876291231,0.011261046572,1.000000000000,1.000000000000,107.000000000000,1.000000000000,0.569166666667,1.000000000000,2.729392337649,0.010791904974,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000000000000,0,2.729392337649,0.010791904974,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.749735867712,0.809575312956,0.000142391846,0.000152053672,0.359723778427,0.389048978206,0.010816827938,0.011197494974,0.989183172062,0.988802505026,0.989183172062,0.988802505026,57;48;55,478;440;448,0.000000000000,0.420088926593,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.407535188919,0.000000000000,0.711458333333,0.288541666667,0.211458333333,0.000000000000,1.000000000000,1.000000000000,2.404166666667,79;60;64,0.695694444444,0.304305555556,0.195694444444,0.000486111111,0.999166666667
kv_full_capacity,10,1200,8,120,160,160,15,1.791759469228,0.048109019111,0.052944071544,0.003739568040,0.003740622251,1.000000000000,1.000000000000,96.000000000000,1.000000000000,0.800000000000,1.000000000000,0.020150003283,0.003730076590,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_full_capacity,0.000000000000,0,0.020150003283,0.003730076590,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.005656528066,0.006490177745,0.000016767192,0.000016777756,0.046175239253,0.050739646094,0.003732568656,0.003733618316,0.996267431344,0.996266381684,0.996267431344,0.996266381684,22;24;25;24;39;26,320;320;320;320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.500000000000,0;0;0;0;0;0,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000
kv_oracle_retention,10,1200,8,120,160,160,15,1.791759469228,0.048109019111,0.052944071544,0.003739568040,0.003740622251,1.000000000000,1.000000000000,72.000000000000,1.000000000000,0.400000000000,1.000000000000,0.020150003283,0.003730076590,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_oracle_retention,0.000000000000,0,0.020150003283,0.003730076590,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.005656528066,0.006490177745,0.000016767192,0.000016777756,0.046175239253,0.050739646094,0.003732568656,0.003733618316,0.996267431344,0.996266381684,0.996267431344,0.996266381684,48;55;57,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.437500000000,0;0;0,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000
kv_fifo_eviction,10,1200,8,120,160,160,15,1.791759469228,3.029845456071,2.261383960405,1.492526798611,1.236012816897,0.512500000000,0.637500000000,72.000000000000,1.000000000000,0.800000000000,1.000000000000,2.253620745352,1.180841934370,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_fifo_eviction,0.000000000000,0,2.253620745352,1.180841934370,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.926855816422,0.694100046241,0.702891616806,0.569148787752,0.443472522280,0.315163454340,0.090674111341,0.040758344537,0.603174111341,0.596741655463,0.347455968351,0.410866130694,47;63;50,640;640;640,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.239583333333,0.556250000000,0.556250000000,1.000000000000,160;160;160,1.000000000000,0.000000000000,0.500000000000,0.250416666667,0.484166666667
kv_reservoir,10,1200,8,120,160,160,15,1.791759469228,2.351789802771,2.104178046436,1.296041639890,1.224022181248,0.618750000000,0.650000000000,72.000000000000,1.000000000000,0.680833333333,1.000000000000,2.462910436412,1.381901270894,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_reservoir,0.000000000000,0,2.462910436412,1.381901270894,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.726998346670,0.666871843574,0.596809437399,0.560891966845,0.337289770584,0.306881612119,0.100912864188,0.049520567445,0.608956934602,0.601682737394,0.403773885368,0.417692468886,44;57;59,508;578;548,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.851041666667,0.148958333333,0.351041666667,0.160416666667,0.562500000000,0.562500000000,2.329166666667,94;129;114,0.851736111111,0.148263888889,0.351736111111,0.172569444444,0.488750000000
kv_hard_retention,10,1200,8,145,160,160,15,1.791759469228,2.618995652120,2.144029481605,1.334696284900,1.234810120008,0.600000000000,0.668750000000,107.000000000000,1.000000000000,0.572500000000,1.000000000000,2.564805673520,1.430397824479,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_hard_retention,0.000000000000,0,2.564805673520,1.430397824479,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.766067412078,0.633571325888,0.611776914365,0.550068855020,0.353933606055,0.280371786389,0.048371598595,0.103920415485,0.571078981277,0.571780164387,0.377011046867,0.408201871794,62;47;51,452;462;460,0.000000000000,0.546023137537,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.566966817082,0.000000000000,0.715625000000,0.284375000000,0.215625000000,0.093750000000,0.587500000000,0.587500000000,2.787500000000,66;71;70,0.722916666667,0.277083333333,0.222916666667,0.107847222222,0.525000000000
kv_annealed_retention,10,1200,8,145,160,160,15,1.791759469228,2.618995652120,2.144029481605,0.011113038756,0.011019462801,1.000000000000,1.000000000000,107.000000000000,1.000000000000,0.559166666667,1.000000000000,2.316943580243,0.011254735558,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000000000000,0,2.316943580243,0.011254735558,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.766067412078,0.633571325888,0.000147713767,0.000145393201,0.353933606055,0.280371786389,0.011051199927,0.010958593799,0.988948800073,0.989041406201,0.988948800073,0.989041406201,50;57;53,442;452;448,0.000000000000,0.432061577848,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.442607372428,0.000000000000,0.698958333333,0.301041666667,0.198958333333,0.000000000000,1.000000000000,1.000000000000,2.437500000000,61;66;64,0.702361111111,0.297638888889,0.202361111111,0.000138888889,0.999583333333
kv_full_capacity,11,1200,8,120,160,160,15,1.791759469228,0.095859069022,0.099774503825,0.003767384613,0.003809553662,1.000000000000,1.000000000000,96.000000000000,1.000000000000,0.800000000000,1.000000000000,0.047990769629,0.003775183601,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_full_capacity,0.000000000000,0,0.047990769629,0.003775183601,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.018996166891,0.019551924836,0.000017086326,0.000017449986,0.089843856734,0.093508958770,0.003760258523,0.003802274740,0.996239741477,0.996197725260,0.996239741477,0.996197725260,20;30;21;32;19;38,320;320;320;320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.500000000000,0;0;0;0;0;0,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000
kv_oracle_retention,11,1200,8,120,160,160,15,1.791759469228,0.095859069022,0.099774503825,0.003767384613,0.003809553662,1.000000000000,1.000000000000,72.000000000000,1.000000000000,0.400000000000,1.000000000000,0.047990769629,0.003775183601,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_oracle_retention,0.000000000000,0,0.047990769629,0.003775183601,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.018996166891,0.019551924836,0.000017086326,0.000017449986,0.089843856734,0.093508958770,0.003760258523,0.003802274740,0.996239741477,0.996197725260,0.996239741477,0.996197725260,45;49;66,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.468750000000,0;0;0,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000
kv_fifo_eviction,11,1200,8,120,160,160,15,1.791759469228,3.271576481019,2.142479434374,1.518392311847,1.210743327462,0.493750000000,0.668750000000,72.000000000000,1.000000000000,0.800000000000,1.000000000000,3.004966264838,1.130975443861,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_fifo_eviction,0.000000000000,0,3.004966264838,1.130975443861,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.925980003124,0.613298844617,0.708453338936,0.549763699555,0.420910459450,0.240867346609,0.059169720541,0.117790650401,0.552919720541,0.550959349599,0.319898489999,0.398333855605,49;43;68,640;640;640,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.238541666667,0.556250000000,0.556250000000,1.000000000000,160;160;160,1.000000000000,0.000000000000,0.500000000000,0.247847222222,0.515416666667
