preset,seed,steps,batch_size,parameters,train_count,holdout_count,sequence_length,chance_nll,initial_train_nll,initial_holdout_nll,final_train_nll,final_holdout_nll,final_train_accuracy,final_holdout_accuracy,mean_estimated_madds_per_token,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,first_window_loss,last_window_loss,mechanism_load,role_mechanism_load,condition,workspace_aux_initial_weight,workspace_aux_anneal_steps,first_primary_window_loss,last_primary_window_loss,last_workspace_aux_window_loss,anneal_boundary_primary_window_loss,final_workspace_aux_weight,final_weighted_workspace_aux_window_loss
core_content_blind,13,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.601761472313,1.617635617868,0.225000000000,0.333333333333,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.626459000634,1.619040704497,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.626459000634,1.619040704497,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,13,400,8,15650,160,48,8,1.609437912434,1.611986872146,1.626938385941,0.548322196762,2.227734825816,0.806250000000,0.395833333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.609792049135,0.721895322089,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.609792049135,0.721895322089,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,13,400,8,15650,160,48,8,1.609437912434,1.611986872146,1.626938385941,0.303585907711,1.831415881512,0.881250000000,0.541666666667,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.389294588680,0.425026875903,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.611072181281,0.425026875903,0.000000000000,0.889120203771,0.000000000000,0.000000000000
core_full_content,14,400,8,1169,160,48,8,1.609437912434,1.616998039676,1.636432344570,0.051649967743,2.615228673502,1.000000000000,0.416666666667,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.588393699234,0.070544562600,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.588393699234,0.070544562600,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,14,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.598855556388,1.615600257296,0.237500000000,0.250000000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.621774399817,1.628800584442,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.621774399817,1.628800584442,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,14,400,8,15650,160,48,8,1.609437912434,1.643820140074,1.631143476089,0.399990717401,1.724615346771,0.837500000000,0.416666666667,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.639124251546,0.582434060730,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.639124251546,0.582434060730,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,14,400,8,15650,160,48,8,1.609437912434,1.643820140074,1.631143476089,0.559955973685,1.985157484135,0.762500000000,0.354166666667,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.423295945855,0.505124226196,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.638514567174,0.505124226196,0.000000000000,0.960786449726,0.000000000000,0.000000000000
core_full_content,15,400,8,1169,160,48,8,1.609437912434,1.740060999839,1.761442677080,0.124028949586,1.542473749209,0.981250000000,0.479166666667,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.632440388997,0.104780949914,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.632440388997,0.104780949914,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,15,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.597129243138,1.598632626831,0.262500000000,0.270833333333,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.620510397407,1.615330670466,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.620510397407,1.615330670466,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,15,400,8,15650,160,48,8,1.609437912434,1.630897744748,1.636574427624,0.362795402396,1.624267043972,0.843750000000,0.520833333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.681637605809,0.443915717989,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.681637605809,0.443915717989,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,15,400,8,15650,160,48,8,1.609437912434,1.630897744748,1.636574427624,0.292831369602,1.801916881949,0.893750000000,0.437500000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.460912928747,0.301828980665,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.678152726074,0.301828980665,0.000000000000,0.708171105976,0.000000000000,0.000000000000
core_full_content,16,400,8,1169,160,48,8,1.609437912434,1.846367323168,1.742590944376,0.067154243955,2.308969495049,1.000000000000,0.395833333333,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.726347351560,0.126870237719,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.726347351560,0.126870237719,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,16,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.600360671193,1.611287163818,0.237500000000,0.187500000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.621510256546,1.616005767084,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.621510256546,1.616005767084,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,16,400,8,15650,160,48,8,1.609437912434,1.645591134917,1.683217124689,0.570620909855,1.828053006124,0.775000000000,0.520833333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.647568849184,0.828491042236,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.647568849184,0.828491042236,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,16,400,8,15650,160,48,8,1.609437912434,1.645591134917,1.683217124689,0.407824587617,2.041037608978,0.850000000000,0.416666666667,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.442107192774,0.648978211506,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.658402830171,0.648978211506,0.000000000000,0.908189573276,0.000000000000,0.000000000000
core_full_content,17,400,8,1169,160,48,8,1.609437912434,1.618470999657,1.667427396617,0.030119770089,2.512518823871,1.000000000000,0.333333333333,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.619748327068,0.044795670142,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.619748327068,0.044795670142,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,17,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.602303402933,1.625576433426,0.231250000000,0.145833333333,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.662113197622,1.609288402500,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.662113197622,1.609288402500,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,17,400,8,15650,160,48,8,1.609437912434,1.628085150188,1.657779762362,0.405542509169,1.947356455622,0.862500000000,0.333333333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.713849442014,0.492442042271,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.713849442014,0.492442042271,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,17,400,8,15650,160,48,8,1.609437912434,1.628085150188,1.657779762362,0.465233023505,2.143118270647,0.781250000000,0.375000000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.482698787213,0.726542088269,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.698587423816,0.726542088269,0.000000000000,1.153575395971,0.000000000000,0.000000000000
core_full_content,18,400,8,1169,160,48,8,1.609437912434,1.634787987323,1.551172410256,0.034662851246,1.258971102834,0.993750000000,0.708333333333,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.588160070464,0.045546317111,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.588160070464,0.045546317111,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,18,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.592733752725,1.630353136290,0.243750000000,0.250000000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.687903940386,1.589010834805,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.687903940386,1.589010834805,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,18,400,8,15650,160,48,8,1.609437912434,1.615148944189,1.654664039983,0.235165494063,1.501641045858,0.943750000000,0.541666666667,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.677269116796,0.511218109500,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.677269116796,0.511218109500,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,18,400,8,15650,160,48,8,1.609437912434,1.615148944189,1.654664039983,0.297209653477,1.434690520587,0.893750000000,0.604166666667,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.452238908510,0.510827609534,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.674101154144,0.510827609534,0.000000000000,0.773981177588,0.000000000000,0.000000000000
core_full_content,19,400,8,1169,160,48,8,1.609437912434,1.713148121898,1.662294243032,0.106131732006,1.720941165205,0.975000000000,0.520833333333,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.615076357730,0.194913958050,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.615076357730,0.194913958050,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,19,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.601475602026,1.596974235731,0.243750000000,0.229166666667,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.624321224464,1.615150077968,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.624321224464,1.615150077968,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,19,400,8,15650,160,48,8,1.609437912434,1.621580552757,1.598785983765,0.233231764267,1.943055534991,0.943750000000,0.520833333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.635136007442,0.305576607615,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.635136007442,0.305576607615,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,19,400,8,15650,160,48,8,1.609437912434,1.621580552757,1.598785983765,0.227232851309,2.342528155471,0.918750000000,0.458333333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.409074733733,0.311268358527,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.638218223646,0.311268358527,0.000000000000,0.742763183726,0.000000000000,0.000000000000
core_full_content,20,400,8,1169,160,48,8,1.609437912434,1.629458325091,1.602243801432,0.073790009484,2.096263707633,0.993750000000,0.479166666667,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.577004778319,0.116566980012,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.577004778319,0.116566980012,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,20,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.603202580866,1.622247124761,0.237500000000,0.208333333333,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.645606698241,1.610215804624,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.645606698241,1.610215804624,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,20,400,8,15650,160,48,8,1.609437912434,1.620712337523,1.661919029860,0.444850966903,1.873775110195,0.850000000000,0.437500000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.674719081168,0.497106111171,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.674719081168,0.497106111171,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,20,400,8,15650,160,48,8,1.609437912434,1.620712337523,1.661919029860,0.207826594319,2.383745779345,0.943750000000,0.375000000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.460739160733,0.275457769658,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.673339721483,0.275457769658,0.000000000000,0.625697551367,0.000000000000,0.000000000000
core_full_content,21,400,8,1169,160,48,8,1.609437912434,1.719729329344,1.697232417699,0.101113779079,2.262414280911,0.981250000000,0.354166666667,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.646413876676,0.186491330298,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.646413876676,0.186491330298,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,21,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.590413266563,1.633452863080,0.262500000000,0.166666666667,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.617393263699,1.584212097377,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.617393263699,1.584212097377,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,21,400,8,15650,160,48,8,1.609437912434,1.614432001053,1.606640686897,0.624070474545,2.107126880720,0.762500000000,0.229166666667,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.660133933492,0.707793700999,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.660133933492,0.707793700999,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,21,400,8,15650,160,48,8,1.609437912434,1.614432001053,1.606640686897,0.492664003656,2.215312566147,0.843750000000,0.312500000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.436728595572,0.678384092902,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.657826955156,0.678384092902,0.000000000000,0.950013232917,0.000000000000,0.000000000000
core_full_content,22,400,8,1169,160,48,8,1.609437912434,1.659525385223,1.676290154265,0.084100669180,2.136793891315,0.993750000000,0.354166666667,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.655144623405,0.121114439426,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.655144623405,0.121114439426,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,22,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.604328754083,1.600927226370,0.231250000000,0.229166666667,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.634723885389,1.613103367803,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.634723885389,1.613103367803,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,22,400,8,15650,160,48,8,1.609437912434,1.646252907501,1.596237816762,0.600408007704,1.586623905805,0.756250000000,0.458333333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.704665483337,0.834573062220,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.704665483337,0.834573062220,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,22,400,8,15650,160,48,8,1.609437912434,1.646252907501,1.596237816762,0.437270136938,1.766943044431,0.837500000000,0.500000000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.486379204505,0.673373403172,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.699066658269,0.673373403172,0.000000000000,1.134904647140,0.000000000000,0.000000000000
core_full_content,23,400,8,1169,160,48,8,1.609437912434,1.681028482701,1.584260757631,0.092092307539,1.813160570461,0.993750000000,0.416666666667,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.603249193805,0.130111136086,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.603249193805,0.130111136086,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,23,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.600038590022,1.599977780465,0.250000000000,0.229166666667,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.606775751970,1.611720273994,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.606775751970,1.611720273994,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,23,400,8,15650,160,48,8,1.609437912434,1.630635670236,1.668424525117,0.184553049624,1.520299327376,0.950000000000,0.520833333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.669576678563,0.335188505178,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.669576678563,0.335188505178,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,23,400,8,15650,160,48,8,1.609437912434,1.630635670236,1.668424525117,0.209915051505,2.061130512666,0.925000000000,0.416666666667,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.449600526985,0.348874195811,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.669474859408,0.348874195811,0.000000000000,0.643038951194,0.000000000000,0.000000000000
core_full_content,24,400,8,1169,160,48,8,1.609437912434,1.905647873564,1.838534689206,0.055482331191,1.897397906454,0.993750000000,0.500000000000,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.789507069800,0.065652114044,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.789507069800,0.065652114044,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,24,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.647596628722,1.619391215915,0.187500000000,0.270833333333,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.668327251731,1.605508936327,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.668327251731,1.605508936327,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,24,400,8,15650,160,48,8,1.609437912434,1.613064241560,1.605315730100,0.196598748720,2.243914163672,0.943750000000,0.437500000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.607816486322,0.444502302875,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.607816486322,0.444502302875,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,24,400,8,15650,160,48,8,1.609437912434,1.613064241560,1.605315730100,0.245410029136,2.264605307260,0.906250000000,0.437500000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.382210928219,0.412469696002,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.606029470134,0.412469696002,0.000000000000,0.792916962996,0.000000000000,0.000000000000
core_full_content,25,400,8,1169,160,48,8,1.609437912434,1.684654210060,1.607733220014,0.145331444041,2.582605815477,0.962500000000,0.375000000000,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.579365067868,0.266432486890,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.579365067868,0.266432486890,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,25,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.586050700722,1.642518337359,0.250000000000,0.312500000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.607359673233,1.583078356985,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.607359673233,1.583078356985,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,25,400,8,15650,160,48,8,1.609437912434,1.617237139636,1.620298366373,0.583425020791,1.979352858257,0.793750000000,0.458333333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.635976778740,0.446644967765,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.635976778740,0.446644967765,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,25,400,8,15650,160,48,8,1.609437912434,1.617237139636,1.620298366373,0.280663745242,2.354621807250,0.893750000000,0.395833333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.418853510203,0.291978316009,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.646966100022,0.291978316009,0.000000000000,0.818024516453,0.000000000000,0.000000000000
core_full_content,26,400,8,1169,160,48,8,1.609437912434,1.610385627554,1.728563072591,0.108096864824,2.692477784026,0.987500000000,0.312500000000,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.530585456767,0.151784890394,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.530585456767,0.151784890394,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,26,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.601564012327,1.638379301365,0.231250000000,0.187500000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.611138441031,1.607555526995,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.611138441031,1.607555526995,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,26,400,8,15650,160,48,8,1.609437912434,1.646819832266,1.615359357242,0.479303802215,2.079078739122,0.831250000000,0.375000000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.650188201740,0.711293154970,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.650188201740,0.711293154970,0.000000000000,0.000000000000,0.000000000000,0.000000000000
